"Event","Time","TotalJobs"
"Service","225.88091685867897","1"
"Service","227.1621916267245","2"
"Service","227.75570324219203","1"
"Service","228.77653655086613","0"
"Service","229.32140371513708","1"
"Service","230.31907672903122","1"
"Service","231.29068686925606","0"
"Service","232.99353435948473","0"
"Service","234.04083369492596","0"
"Service","235.0996868359117","2"
"Service","235.9755762501032","1"
"Service","237.49505422169534","3"
"Service","238.5341466001445","3"
"Service","239.58100065506923","3"
"Service","239.97152464999647","2"
"Service","240.82374606414348","1"
"Service","241.85133823728003","1"
"Service","243.22848066663065","2"
"Service","243.53570820635994","1"
"Service","244.1123686491563","1"
"Service","245.4416527976348","1"
"Service","245.85560811621403","0"
"Service","249.20912516252588","1"
"Service","250.20833334554834","4"
"Service","251.08540274664423","4"
"Service","251.4843349521677","3"
"Service","252.139506521788","3"
"Service","252.83549933313975","4"
"Service","253.78903321355028","4"
"Service","254.77507212340933","4"
"Service","255.77777256498916","5"
"Service","256.78512801418765","6"
"Service","257.8823939031098","6"
"Service","258.8477552294937","6"
"Service","260.5474355924974","7"
"Service","262.325596749026","8"
"Service","263.38080623818536","7"
"Service","263.7412128939323","6"
"Service","264.91100187512916","7"
"Service","266.166530393157","8"
"Service","267.2690084944246","11"
"Service","268.474546112421","10"
"Service","268.7639940906937","10"
"Service","269.599486691843","10"
"Service","270.35996893799165","10"
"Service","271.8137226831675","10"
"Service","272.03414270308826","9"
"Service","272.6755376358953","7"
"Service","273.80677444516306","7"
"Service","274.36528346885575","6"
"Service","275.48665109732497","6"
"Service","276.00623734579597","5"
"Service","277.40117189142916","6"
"Service","278.61357826973256","7"
"Service","279.65047710141306","7"
"Service","280.5670642090818","7"
"Service","281.70967688206474","6"
"Service","282.8384395956147","6"
"Service","283.425682727296","5"
"Service","284.89734919105734","5"
"Service","286.15169875957133","4"
"Service","286.91285865421764","3"
"Service","287.50725577979057","4"
"Service","289.4008601299713","5"
"Service","291.1565000056503","5"
"Service","292.7738713954331","7"
"Service","294.3528893592273","7"
"Service","294.8744079384442","8"
"Service","295.5310892115968","8"
"Service","296.4603361917592","7"
"Service","297.9539154465154","6"
"Service","298.66212221909","5"
"Service","299.0136819622961","4"
"Service","299.5674815910964","4"
"Service","300.09317578950294","3"
"Service","300.5959819253207","2"
"Service","302.23000924407467","2"
"Service","303.6911970870301","3"
"Service","304.22582228093125","2"
"Service","305.5683787499537","3"
"Service","306.1688087223765","3"
"Service","306.89672775921423","2"
"Service","307.6758173391815","1"
"Service","309.22357313934054","0"
"Service","310.78340821216386","1"
"Service","311.49936393838595","0"
"Service","314.2505850678011","0"
"Service","316.93564059776656","2"
"Service","318.26482158184166","3"
"Service","319.2967620235108","3"
"Service","320.385224208394","3"
"Service","321.90498813625953","4"
"Service","322.86469886873965","5"
"Service","323.38273130001664","4"
"Service","324.4393337654646","3"
"Service","325.4048142440587","2"
"Service","326.5861686572384","3"
