"Time","Attesa"
"68.83299889736271","1.0429044458545715"
"69.45824934501253","1.0122307856823785"
"69.65371407972074","1.0122307856823785"
"73.78534277392755","0.9833099060914533"
"74.95895702759955","0.9688625837198032"
"75.05482661760503","0.9743408460058305"
"75.4646133106073","1.0094654196917396"
"75.66719782421823","0.9652196658113863"
"76.45316405783015","1.0307168519457126"
"77.32020237323401","1.0262931077148516"
"78.0260487294017","0.9992853943539347"
"79.53855923520256","0.9736626919346031"
"79.71841059574385","0.9632797020645597"
"80.12334720067554","0.9840456818046465"
"80.26623698805292","0.9329344877772886"
"81.3266390673426","0.9859545917417722"
"81.38970122100025","0.948960070489683"
"81.92052200059413","0.9748537670552382"
"82.5731413223802","0.9516429630777327"
"83.33434947537589","0.9295117313782505"
"84.52807313534211","0.9286515264141336"
"84.56506194879914","0.9303719363423675"
"85.53636203710069","0.9092271196073135"
"87.5831906747187","0.8890220725049288"
"89.36380583130668","0.8890220725049288"
"89.73389394892602","0.8696955057113434"
"90.47184730543114","0.8696955057113432"
"91.08775317052391","0.8511913460153572"
"92.22560367370463","0.8451742940575149"
"92.5084051157232","0.8572083979731991"
"92.79385375467862","0.839349889682091"
"94.16206866226236","0.8222203000967422"
"95.79917406811236","0.8222203000967422"
"95.84030733079689","0.8057758940948073"
"97.19521629561159","0.8057758940948075"
"98.08324590889764","0.7899763667596152"
"98.34277033286396","0.768200940041008"
"99.45331709551293","0.8117517934782223"
"99.70844135312272","0.7688203831722527"
"101.12912289555493","0.8234619809581066"
"102.40158045746507","0.8079249624494631"
"102.88954304313286","0.7929633890707694"
"103.35625214434918","0.7929633890707692"
"108.86804465195968","0.7785458729058462"
"110.07404669255493","0.7785458729058461"
"110.31620904609004","0.7646432680325274"
"111.44432486818255","0.7646432680325275"
"116.18604848926671","0.7512284738565183"
"116.71780872987152","0.7417337016698751"
"116.7393978372913","0.7424912142109201"
"117.25901074451019","0.7698392619592825"
"118.54935581964061","0.7788135001174055"
"119.49462739163214","0.7656132713018563"
"119.70971854027822","0.752853050113492"
"121.19469475964341","0.7528530501134919"
"121.61713722679868","0.7405111968329429"
"122.17790793447809","0.7384852133106427"
"122.3014929293384","0.742537180355243"
"123.20656304961884","0.7305607742204809"
"124.54161477893724","0.7189645714550764"
"125.87614570924279","0.7189645714550763"
"126.51566279461599","0.7077307500260908"
"126.999903740947","0.7077307500260908"
"131.31741831866992","0.696842584641074"
"131.32268349969738","0.6703148479184623"
"132.67025821278304","0.711778685244175"
"133.04698638666713","0.7291661394234407"
"134.4198203010285","0.7389186814679546"
"135.29215165695226","0.7278900444311193"
"135.3265055183542","0.717185779071838"
"136.56143016944392","0.7136242516576421"
"136.80361403360925","0.720747306486034"
"137.72191228630797","0.7103016933485555"
"141.0001322852822","0.700154526300719"
"141.5264643761016","0.6966605678023153"
"141.77104147098984","0.7036484847991227"
"142.99719699610216","0.6937379427596981"
"147.42464780523952","0.6841026935547023"
"147.90245369186238","0.6841026935547025"
"152.40208270548078","0.6747314237799806"
"152.75555269358324","0.6666629265746642"
"153.34455298957133","0.6827999209852966"
"153.93321072422103","0.6701637612373906"
"154.1854866245808","0.6769820288146815"
"155.33851468404703","0.667955601763819"
"156.388424236652","0.6591667122669266"
"158.04484608062964","0.6591667122669266"
"160.3120211474977","0.6506061056141094"
"160.7696184451093","0.6438540952501749"
"161.28952324313227","0.6573581159780442"
"162.9330036868896","0.6489304478244793"
"164.44166906228887","0.6407161383583466"
"164.77589624821795","0.6407161383583464"
"165.01778486909825","0.6327071866288672"
"166.1595469356857","0.6327071866288672"
"166.29525883226927","0.6248959867939429"
"166.9327625160397","0.6248959867939429"
"172.30533069930124","0.617275304028163"
"172.38588526905812","0.6013391776695078"
"173.69264763046783","0.6332114303868178"
"174.51754398211054","0.6255823770086633"
"174.6639184418232","0.6181349677585601"
"175.15868379033975","0.6181349677585601"
"179.10855418548323","0.610862791667283"
"179.98823819561875","0.610862791667283"
"180.08067528346243","0.6037597359502215"
"180.590872167246","0.6011134701536657"
"180.81845102574982","0.6064060017467777"
"182.49657543273403","0.5994358178186538"
"185.13762463572837","0.5926240471616236"
"185.46186674539206","0.5859990228199302"
"186.04486888746106","0.5992490715033167"
"187.17455898837818","0.5925159358684482"
"190.0579762197245","0.5859324254699099"
"190.36733988778735","0.5779422864619409"
"190.71983425168176","0.5857754945484833"
"191.08645239850455","0.5979960994425763"
"191.66905106808238","0.5957796163536235"
"191.85535359931234","0.6019214580425231"
"193.1697813078428","0.6096660912000008"
"194.0249693073809","0.5999918617280129"
"194.20980829356023","0.6039668936888587"
"194.31500655707578","0.6073603860603279"
"194.56818652064416","0.5954248255616977"
"195.15485101923198","0.6141481606230113"
"195.33594878502345","0.6218544485290309"
"196.0892929565777","0.6311684895246047"
"196.70321937635072","0.6309888846313588"
"196.89882306510415","0.6199226430119069"
"197.34125961755964","0.6290450461553191"
"199.13404824594969","0.6226262191537344"
"201.56482007296","0.6163370654249087"
"202.04836343465718","0.6020019186885258"
"203.2655259350604","0.6265910601108131"
"203.4675429615591","0.6327127881865315"
"204.21305178489735","0.6338407485380487"
"204.8083097926784","0.6275650975624245"
"207.28380030037283","0.6214124985667144"
"208.6209315213143","0.6214124985667147"
"209.69174169235032","0.6153793675126689"
"210.01488438269905","0.6137690345171167"
"210.1807486812409","0.6169897005082209"
"211.34650932898813","0.6110571072341036"
"215.8679010080224","0.6052375157366359"
"216.4217295021228","0.605237515736636"
"216.91445802706448","0.5995277278523281"
"218.35353926102127","0.599527727852328"
"219.11483662371046","0.5939246649752035"
"219.54963283075398","0.5939246649752035"
"221.5171555520869","0.5884253625217293"
"221.77870682762475","0.5884253625217293"
"223.13013928711186","0.583026964700429"
"224.43765510052606","0.583026964700429"
"224.77149971104188","0.5777267195667888"
"225.3370115688972","0.5721951234420019"
"225.94548714262376","0.5832583156915757"
"226.05466705839777","0.576347931660134"
"226.23846137019623","0.5796595408817279"
"227.4051862836839","0.5744840092667124"
"233.11621905959578","0.5694000799811663"
"234.34257492620472","0.5694000799811663"
"236.15112835459132","0.5644053424374718"
"236.95855128095903","0.5644053424374716"
"237.1833099114625","0.5594974698945371"
"237.89834986330752","0.5594974698945372"
"238.01283207135828","0.5546742158437222"
"239.26573838367545","0.5546742158437222"
"241.50908767612992","0.5499334105801007"
"242.45410361910857","0.5499334105801007"
"243.18168130977","0.545272957948066"
"244.38648501814527","0.545272957948066"
"244.72267411373008","0.5406908322510234"
"245.10130086993925","0.5406908322510234"
"246.11550453727799","0.5361850753155982"
"247.90696657547818","0.5361850753155981"
"248.72983415578483","0.5317537937014196"
"249.60882694317885","0.5317537937014197"
"249.63129864239548","0.5273951560481294"
"250.0691712098083","0.5231300182995431"
"250.5895180151358","0.5316602937967153"
"250.687920221479","0.5183775985422693"
"251.79003144397916","0.5362981062251986"
"252.4793444452204","0.5303586242161723"
"252.67954210811445","0.5335876187789796"
"252.8284678451768","0.5278119213457835"
"253.01684240554732","0.530825914311712"
"254.54126239638458","0.5266130102298731"
"259.63640254024267","0.5224664510942048"
"259.8474966203301","0.5203739242331857"
"260.1132475316795","0.5245589779552238"
"261.3750486669334","0.5204608609399486"
"261.9823965293684","0.5164262806225847"
"262.11954980318797","0.5088903531821757"
"262.9486580756117","0.5217447450026991"
"263.0916844430007","0.5250709395931406"
"263.2797463883026","0.5182818550667793"
"263.82531838243835","0.5308719780083734"
"264.8698787391294","0.5338856160716597"
"264.9887805315215","0.5366085578821667"
"265.94808434773864","0.5398107946877345"
"267.0744077488054","0.5357520669081275"
"272.8312998369892","0.5317539171550818"
"273.86666844342454","0.5317539171550818"
"282.9445312739649","0.5278149992502293"
"283.2756543890754","0.5278149992502291"
"286.0061300256066","0.5239340066086833"
"286.4315880285895","0.5198781562641277"
"286.983183675449","0.5279898569532385"
"287.8727894483574","0.5241359163915361"
"292.7956332896095","0.5203378300408728"
"293.7518238983745","0.5203378300408725"
"294.77203867646455","0.5165943924146792"
"294.9929015057052","0.510423535164665"
"295.3038638364677","0.5148978133051325"
"295.8506506634572","0.526698967844474"
"297.41927194910915","0.5341412701145272"
"298.1269938223239","0.5303530341562683"
"298.2193274205215","0.5266181536340411"
"298.8367661074562","0.5266181536340409"
"300.0274297029898","0.5229355092030336"
"300.3274461464511","0.51605285353919"
"300.5420357103853","0.519054106181626"
"301.31166590638077","0.5352001942095034"
"301.98639945646346","0.5361691758475116"
"302.81295711536865","0.5324714573933909"
"304.90067817728897","0.5288243926167238"
"305.3363420612137","0.5222086889345748"
"306.3022347988075","0.5354400962988731"
"307.85840392567434","0.531797646664187"
"307.98466093811925","0.5282044193218615"
"308.0037471582362","0.5248742766054161"
"308.49660828027015","0.5315345620383074"
"308.9761643936338","0.527967215984359"
"310.930302905557","0.5244474345444633"
"311.2496922792483","0.5200231095215514"
"311.9133410326851","0.5288717595673754"
"312.4868525611024","0.5253692975834856"
"312.55969079317856","0.5219129206256995"
"313.6251010344813","0.5219129206256995"
"317.9442975499755","0.5185017250660544"
"319.035357699915","0.5185017250660542"
"319.92127001095355","0.5151348307474435"
"320.36056206817585","0.5085950987553988"
"320.8493638281857","0.5149431735607213"
"321.36768079495073","0.5250402573288715"
"322.1784666761185","0.5268837774826708"
"322.27860386931815","0.5162783875492468"
"322.84095238695","0.5234879839291423"
"323.4061609214496","0.5343573788233658"
"324.0145485462665","0.534828909052624"
"325.62869465603956","0.5314439159573544"
"326.973591972666","0.5281015013915848"
"327.9181282471019","0.5281015013915848"
"331.0661858159667","0.5248008670078874"
"332.4351769708757","0.5248008670078874"
"335.44271167530405","0.5215412342935527"
"335.6172229144582","0.5215412342935529"
"337.4253134706259","0.5183218439584075"
"338.2697483282329","0.5183218439584077"
"339.7281457824496","0.5151419553451659"
"340.8978735054049","0.5151419553451659"
"342.24856155447105","0.512000845861354"
"342.5632732378634","0.5120008458613537"
"342.60310112495796","0.5088978104318911"
"343.7416584708528","0.50700326106837"
"344.05425911583376","0.5107923597954117"
"344.5710754911527","0.5077152973870056"
"344.63948899757816","0.5046750860254068"
"345.40548287335366","0.5046750860254069"
"346.67295369392593","0.5016710676562081"
"347.589684209189","0.5006950285882962"
"347.75365877259816","0.5026471067241196"
"348.9776513480812","0.49967286348906564"
"349.59235472904646","0.49673361135089467"
"350.27042751366344","0.49673361135089467"
"351.0114567706896","0.493828736430714"
"351.71310953251276","0.493828736430714"
"352.4458237366677","0.4909576391258843"
"352.58200179902764","0.48482083300093337"
"353.6375324525192","0.4970944452508355"
"354.64915560995445","0.4942210669545878"
"358.2665883580332","0.49138071599507865"
"359.39430791047806","0.49138071599507865"
"361.1376386557903","0.48857282618939246"
"362.08294526160114","0.4885728261893923"
"363.16164093721676","0.48579684422240715"
"364.22027517294924","0.485796844222407"
"364.9421511315849","0.48305222928329733"
"365.1455536266879","0.4799215902936443"
"365.68854785105594","0.4860571182526052"
"365.69967672785646","0.4862457432831224"
"366.29329224822413","0.48684894427797965"
"366.49427347476137","0.4796316121088249"
"367.29932698876206","0.48862662343844154"
"367.4909839303367","0.4859120310860059"
"368.6204663052099","0.48322743422917713"
"370.2244910367793","0.4832274342291773"
"371.37025850521826","0.48057233843670927"
"372.4532630937603","0.48057233843670927"
"373.3904455119512","0.4779462600845961"
"373.6140030414175","0.47622473543595534"
"373.9290420521188","0.47966778473323723"
"374.61128968270697","0.4751203461015182"
"374.96835060621004","0.4790014430961168"
"375.1630533206481","0.4692359747788117"
"376.49066351625345","0.4835885174340047"
"377.41010717896944","0.4809885791682307"
"377.4270361287056","0.47841644772882835"
"378.06011184003165","0.47754756086722233"
"378.222593683152","0.4792853345904347"
"378.88468889960615","0.476735944512826"
"385.89199511906173","0.47421353210799627"
"386.37126505197915","0.46958296337904853"
"386.6590226423253","0.4726280172451452"
"387.1723643227235","0.4807762978863871"
"387.24644254175024","0.4823440908816615"
"388.620301049998","0.49426710627962894"
"388.75399677063166","0.4890395973579731"
"389.391879589022","0.49905869921750695"
"389.82334845026895","0.4987066688114103"
"390.66687272429243","0.4961226964341491"
