"Time","Risposta"
"1.2879825553251099","NaN"
"11.478024705238788","Infinity"
"11.757512736449995","Infinity"
"13.291714165784482","Infinity"
"16.075936344827017","Infinity"
"21.134294054758016","Infinity"
"21.39355937716331","52.81736105578587"
"22.891726074731277","60.3081945436257"
"23.716495661676994","65.25681206530001"
"24.43380377520349","34.42167631646625"
"25.151270740598378","23.904406831504016"
"27.39441592900854","27.642982145520957"
"29.976477090372754","32.80710446824938"
"30.4458387675028","33.90228171488615"
"33.243647402634785","29.62342423886259"
"34.44125614411664","31.71923953645584"
"34.85649454676659","25.873677712344612"
"36.70499510117232","28.461578488512636"
"37.54311009892862","29.802562484922714"
"38.073200557319765","30.756725310026773"
"39.13110457139283","27.041143110453067"
"40.78771098268085","29.526052727385093"
"42.789328675722174","32.862082215787304"
"44.09826696838668","29.850419704100627"
"46.6212434513892","28.642093724090564"
"46.79569864453635","28.83835581638111"
"53.94690179320887","31.990719080047672"
"54.86458420218433","29.434024858325728"
"56.6864212097325","30.891494464364264"
"58.62051935163775","32.63218279207899"
"59.28082605546086","30.145843777397705"
"59.53145376898916","27.779889628839403"
"62.95268904451746","30.060713145858273"
"63.64486487518622","30.579845018859842"
"68.83299889736271","31.420247107979232"
"69.65371407972074","31.988434541919407"
"72.62728355124806","34.2757956738635"
"74.95568763227888","33.32435574925021"
"75.0721743722785","33.40756056353565"
"75.4646133106073","31.415853222297226"
"77.32020237323401","32.65291259738169"
"78.0260487294017","33.17053325857133"
"78.06349380859075","33.200489321922575"
"79.48920311870377","32.105633890005116"
"80.12334720067554","32.581241951483946"
"80.75477809486654","33.09427955301413"
"82.5731413223802","32.43110773990529"
"85.12997959696449","34.38633700870505"
"85.53636203710069","34.72100490058192"
"85.69236043142693","34.858650542634486"
"85.7422106511877","32.96083123896872"
"89.36380583130668","33.70398419173598"
"90.47184730543114","34.52043580424874"
"90.83971962654618","34.81086132091851"
"94.45258684491672","37.85327582059897"
"96.42803352278942","37.44219703797354"
"99.31824131465615","37.586040468838334"
"101.0786541587712","36.91782803723185"
"101.71065501316792","35.64244465529832"
"101.89171430122242","35.74478251376391"
"104.7829169523412","37.5046449970536"
"110.07404669255493","38.80798006479214"
"111.34303286525481","39.54822199886707"
"111.44432486818255","39.6115295006969"
"112.30543869776349","40.1856053870842"
"112.33286208749253","40.20503028814227"
"114.49109703737624","41.82370650055505"
"115.33789602552956","40.72658155247711"
"116.93848942678454","40.14515512430797"
"117.50985763471571","40.51874202949374"
"118.95778873687541","39.87608112597749"
"119.99829755188301","40.53121630579709"
"122.99216447627033","40.79445396595423"
"125.41831693792595","42.267475103388"
"125.87614570924279","42.56179359923454"
"134.4198203010285","48.359287072231986"
"134.44990962548823","48.38077944684608"
"134.94601960469754","47.037514279885066"
"135.29215165695226","45.67727636857506"
"136.80361403360925","46.63453587379116"
"136.88081577122705","46.68600369886969"
"139.63255879280044","46.86655575406403"
"141.2204130435468","47.89097785131976"
"141.77104147098984","46.72132042226032"
"146.69911727556683","49.80136780012094"
"147.90245369186238","50.59105732331489"
"152.24346222110356","53.5755006871682"
"155.33851468404703","53.92157950639986"
"155.68783895279515","54.15446235223194"
"156.39886747884142","53.000848725606645"
"158.04484608062964","54.06589370323431"
"158.04554651231453","54.06636752466821"
"159.43228823483284","53.39328039240348"
"159.6461218144205","53.5337996018468"
"159.79950138250047","52.1404815711777"
"162.34835052455824","53.76891296749239"
"162.89897251196555","54.135994292430595"
"164.77589624821795","55.43941355371698"
"166.1595469356857","56.43871682799925"
"166.20057607528906","56.469488682701765"
"168.01626242303854","57.8816891753958"
"168.8551733090616","56.92949741180734"
"169.3573713346317","55.77496191846563"
"170.44385131359937","55.0412962147663"
"172.66152842591714","56.51974762297815"
"173.6189465692428","57.18257556835746"
"175.15868379033975","58.28802793222192"
"176.67732744826154","59.41727578042017"
"176.67732744826154","59.41727578042017"
"177.64825430661435","60.139247034067125"
"178.8370573280091","59.467927973191784"
"179.15908263971826","59.70139632418093"
"179.9154508599955","60.26867248938886"
"179.98823819561875","58.850188592893375"
"180.81845102574982","59.4576613954283"
"184.00278090857262","61.865325453172375"
"184.00278090857262","60.392341513811125"
"185.43440402084764","61.38084318657244"
"185.79110522238847","60.18565226695782"
"189.18254176346218","62.472900166751714"
"190.4831338307","63.38028998110369"
"191.85535359931234","64.36956469801025"
"192.2031572819206","64.62839534553267"
"193.8270315091169","65.87462440361355"
"194.31500655707578","64.73236479295606"
"194.3841704886519","64.78423774163815"
"196.0892929565777","64.55711954679343"
"196.15698575065096","64.60676092911382"
"196.80485429070097","63.65295728460266"
"197.91308299312993","64.44799091895386"
"198.49640824124378","64.87914436321192"
"202.98505300398728","68.2944175522559"
"203.4675429615591","68.67201838861645"
"204.21305178489735","69.27166678999721"
"207.17287160818518","71.71673533966977"
"207.23373129040334","71.76833376589822"
"207.7612969197113","70.66789036478767"
