"Time","Risposta"
"12.360869267551324","NaN"
"12.943382265138728","Infinity"
"24.016292617649274","Infinity"
"30.923390937453647","Infinity"
"32.04210505839486","45.687056903904036"
"33.789123261479816","23.717037553494496"
"42.8784754875363","32.80638977955098"
"48.716594707709596","41.56356860981093"
"52.65082171105675","49.432022616505236"
"53.13121936722078","33.435079400500854"
"57.20931745467494","27.11535859410272"
"60.15327790171618","29.32332892938365"
"63.029916071913014","32.19996709958048"
"67.21992547827882","37.43747885753775"
"70.90439343315995","42.96418078985944"
"71.67679672995396","35.14374792868156"
"76.45316405783015","32.470701492485425"
"79.35502153657096","34.88891605810277"
"81.92052200059413","31.370785457815618"
"90.22282366756228","37.30100093422144"
"95.33614468799907","41.68384752316725"
"96.26327856827076","37.05282525794116"
"96.60316019432929","33.08690317419593"
"110.40601832019064","33.91907029453474"
"117.25901074451019","32.081517072180596"
"119.49462739163214","32.69123070321385"
"121.19469475964341","33.30943701885431"
"122.64000105736494","33.96639442690955"
"123.20656304961884","31.32471555541839"
"124.64299516225799","31.923228935684705"
"127.02441480551721","30.20034044625026"
"135.15088232043772","33.32590487506583"
"139.09673255683091","35.147066522631924"
"139.22751591845534","32.683270114452654"
"141.35840315836873","31.072622037466047"
"152.91504291776508","31.297453115011237"
"153.34455298957133","29.506957057870135"
"154.55280941543054","29.720178780080587"
"164.80943187196507","29.208682454135506"
"168.02828591059404","27.84079674805621"
"186.04486888746106","26.4487569106534"
"191.08645239850455","26.700836086205573"
"191.7922132473135","26.771412171086467"
"193.1697813078428","26.97804738016587"
"198.12058106599312","27.96820733179593"
"199.13404824594969","28.22157412678507"
"204.8083097926784","29.923852590803683"
"205.03794557231947","30.004225113678064"
"205.80971821154662","30.312934169368923"
"208.6210811051224","29.80658207820995"
"211.59978476612426","30.94132633002018"
"217.32320763385886","31.35599150020754"
"224.7203613682908","31.92237980048511"
"225.94548714262376","30.84751517845093"
"230.14366150700315","31.897058769545776"
"236.45594668712224","33.738141947080514"
"237.89834986330752","32.73479303148176"
"238.85884343034022","33.003731230250914"
"239.26573838367545","31.828255787549395"
"240.07824996968765","32.04700890686037"
"245.10130086993925","31.976316184439973"
"249.60882694317885","33.14493405527987"
"251.79003144397916","33.79121687033181"
"253.01684240554732","34.2001538575212"
"256.08325101031755","35.33586074817684"
"257.6235830064833","34.568972434509504"
"262.9333422132886","34.84170006278306"
"263.0916844430007","34.89084075476268"
"266.1994348996635","35.9624788432671"
"274.356497964488","37.21084846793888"
"279.2098104654235","37.26296625953711"
"282.42139892540075","38.19536290920792"
"283.73555124717086","37.3302958987377"
"288.7739087973591","38.74733395972815"
"293.9801551678649","38.8352926568287"
"293.9801551678649","38.8352926568287"
"295.03781716764126","39.09169556586539"
"297.9676651399898","39.89074501286953"
"297.9676651399898","38.71748780660866"
"304.6383763642423","40.090869529248884"
"305.1383211499232","39.03112093452992"
"307.49063893859613","39.50158449226452"
"321.43005030423507","40.727553483974766"
"321.43005030423507","39.62680879521869"
"324.41615040372227","39.949630427595686"
"333.5027921303591","39.6156908158145"
"336.73124176038846","38.76546539130794"
"337.6103870881761","37.818307389719934"
"354.78579238177497","36.89590964850725"
"359.6066451798399","37.01349142406981"
"365.52880724017484","37.302377378232485"
"366.29329224822413","37.35831530565073"
"367.4909839303367","37.47516327463732"
"372.4532630937603","38.08031927017678"
"374.96835060621004","38.44838085736454"
"380.129765635152","39.32959805742781"
"380.3365037139801","39.36993719476012"
"382.95855424193763","38.86956615906828"
"382.95855424193763","37.965622760020175"
"386.2654551900469","38.35014612607939"
"402.85411923240156","38.98661226342801"
"403.6590916002507","38.17390792654177"
"405.6694694788287","37.43144809677251"
"413.72075202223436","36.806338191381734"
"421.66255254962044","37.14428714999391"
"423.5315926081461","37.263587579261504"
"424.2585711879","37.32545809668736"
"426.21394294637855","37.533476368865934"
"426.6564083703043","37.58996131660114"
"427.79036076145076","37.7588478429421"
"430.7772008558088","37.34556019134223"
"431.1846265320661","37.404976435796414"
"435.7925014633832","38.17295559101593"
"437.7692230308586","37.676304476348825"
"441.2000453236029","37.33447706195117"
"441.2000453236029","37.33447706195117"
"445.7147863924217","37.87624599020942"
"445.7147863924217","37.13357450020531"
"452.6419374610528","37.67688046637246"
"458.10743412188634","37.26764218783646"
"459.7571840007507","36.62673384009858"
"466.75052011682084","36.077967215579534"
"469.08644103963377","36.16448280531335"
"471.58276262975556","36.30316733809789"
"484.3909384560408","36.108861598361024"
"485.82878369082346","36.18728952025826"
"488.6650726441642","35.642383955730104"
"489.5108632120164","35.03191740506558"
"495.8443474945994","35.254144923752705"
"502.78002890803225","35.619180787617594"
"503.66294844297227","35.681140053227416"
"504.7898933025844","35.779994865474094"
"507.02573805305923","35.31729459196419"
"507.37720366478237","35.3475933515955"
"508.1399301286051","35.42649608923233"
"508.66918862573283","34.87089941798498"
"515.0233381615421","34.71332773007252"
"515.9818754779035","34.7932058397693"
"524.3015969513011","35.62517798710907"
"525.6350017079995","35.15045414770552"
"527.0918424922364","35.29374996254849"
"529.2443532177087","34.898085505529345"
"534.7908716452533","35.43484535335624"
"538.4428885868826","35.847169846766"
"540.4313673926295","35.46754608466623"
"545.2535796051452","35.29010100619612"
"548.0020335508132","35.54776856360249"
"552.4015246551879","36.02896290314348"
"557.9139445492697","35.98350992562575"
"560.6220900425848","35.643467767155286"
"569.0062098175986","35.612020175109016"
"578.6760188264615","35.514923217042536"
"580.6509414039954","35.05745831759363"
"586.1434683053851","34.635102154505"
"618.9703996319706","34.1472838143007"
"623.3913650485102","34.20955093284351"
"628.1874418552751","34.344651687963655"
"638.6190640753557","34.78542445782622"
"639.6223286347163","34.84194640483244"
"640.703081844962","34.91805578583566"
"645.7053709518467","34.71098773919265"
"649.9741252170749","34.41092301393912"
"655.9619759523848","34.107744344434806"
"663.6181933988877","33.75505731912905"
"664.5975347418181","33.78117308827386"
"671.6715127837539","34.064132209951296"
"682.9444197269495","33.91257538990445"
"686.8281631433061","33.52259055907915"
"687.9847263113751","33.09281375703967"
"692.4019254959228","33.14944451581593"
"707.299464143505","33.531432686266754"
"708.8362868843004","33.59054125322042"
"710.5832225565837","33.6801276979529"
"713.8759030653209","33.37883546793086"
"715.0157414579553","33.43654880426678"
"722.3965839181151","33.295373536469434"
"723.2377100107038","33.337429841098874"
"729.8793341959688","33.17184271411981"
"732.0644795997199","32.82060427623423"
"737.8786078427017","32.49522504691794"
"748.0974585462749","32.10837712969273"
"761.9007536656383","32.272702071589904"
"765.996017497423","32.37020835329907"
"770.3196151614518","32.52462255558581"
"770.6510650823677","32.14977875895341"
"776.1809307953592","32.344950490000166"
"781.580533535883","32.09441857129141"
"783.9285221788467","31.752505583609487"
"786.198659423519","31.804692646705398"
