"Time","Rho"
"24.742956303677985","0.0"
"25.5704139258255","0.5735926849965706"
"50.12049114858665","0.5375454305045905"
"53.596331871449145","0.502684419825391"
"54.076961064053876","0.8179281133505353"
"65.99645346100942","0.6702036915511463"
"78.02808312628827","0.7301226623251014"
"82.90471049270923","0.6871753299627039"
"88.17438336601597","0.6461068352676138"
"91.47446355988535","0.7770529797313342"
"101.35985136238881","0.8243289239479711"
"107.33493360054719","0.7784404797419868"
"116.39524874650469","0.7178459439272717"
"116.42116901298532","0.8099992709241897"
"123.19757317470955","0.8950961013092988"
"123.92244846163759","0.8898603022162426"
"137.5534807373105","0.8016784951450416"
"137.88965837765613","0.7997239875482822"
"148.36637985056453","0.8052852922875093"
"152.23721365833322","0.8954652042138131"
"156.29685062596","0.8722064908636028"
"166.25471862256634","0.8859504873522083"
"169.42360485746343","0.8693797367384863"
"170.5260807050106","0.8637590706319386"
"178.23749336749125","0.826388691881883"
"182.05810795836405","0.8662395416234877"
"185.16536177931053","0.9324351988711369"
"193.2811230408394","0.8932827904681426"
"194.2797667784614","0.8886911066329249"
"199.0624593643429","0.8673393340264549"
"199.30384384135994","0.937271180400331"
"211.95564585445348","0.8813247140573383"
"213.04450635460447","0.9387286549000882"
"225.42502877133577","0.8871729282863965"
"227.35655544589736","0.8796358763083995"
"237.84232227352194","0.8815858645248204"
"238.33411367164646","0.8797667529498874"
"246.73144828186258","0.89291467334987"
"254.7928414937069","0.9145195821183614"
"259.5975161629383","0.8975934992510574"
"272.13727304553265","0.9101259738619223"
"278.2552266579522","0.9380266507742081"
"288.9298316131754","0.9033709564190076"
"292.1521651085096","0.9288108872544995"
"292.7283860020314","0.9269825704087159"
"298.8005083809003","0.908144745663703"
"309.6164183439369","0.906608542136955"
"316.08029506412913","0.9269308284999526"
"317.49406431830903","0.9228032984029776"
"334.1837785836178","0.9097283026344785"
"334.5762256805471","0.9424797719802048"
"339.55780808340575","0.928652846091952"
"356.81354504471494","0.9151836153085434"
"357.13213480822344","0.9500513912792375"
"358.0476094957419","0.9476222506356713"
"359.51246720959625","0.9437611000768663"
"361.99497859476674","0.9372889172722407"
"382.30148784470856","0.9261286764111587"
"388.93944310174055","0.9458191572168964"
"391.52795735988616","0.9395660498000158"
"393.9973856078971","0.958629099347127"
"408.51807470627097","0.9245548295066007"
"409.9134985552298","0.9214074682625558"
"411.189922614934","0.9483423547202919"
"431.32187291870883","0.9274159733540323"
"434.41641963418977","0.9535544878709696"
"437.03917965197434","0.9765054829268331"
"448.04933573873893","0.9525092911483565"
"450.3787045523674","0.9475828916204356"
"459.47927690814606","0.9288148054374898"
"459.7717368091718","0.9565988923809383"
"467.8612817090077","0.9754849707973461"
"470.2285371944411","0.9705741200823819"
"481.1506785321423","0.9485420453265181"
"485.5712348995777","0.9399066829391323"
"488.2824659783178","0.9616264350005039"
"490.5982785637334","0.9570871883338379"
"492.9207658999843","0.9525776950676436"
"510.01514819130915","0.9533296861589328"
"511.87859151330633","0.9498591838429781"
"512.9122844670699","0.9688737132805526"
"525.2740422987321","0.9460723158221456"
"526.2552741590598","0.9443083120315097"
"533.3478884679039","0.9548398895736567"
"538.878426298977","0.971436027067324"
"543.2845901261471","0.9635574559451797"
"550.8844927394903","0.9502643919289323"
"559.5591731510623","0.9558248322870501"
"561.4769225441856","0.9525601700748529"
"561.7960456421712","0.952019076995167"
"565.8984060881796","0.9701473551134935"
"573.5937633707393","0.9571318186989121"
"576.3405152821992","0.9715102575093105"
"590.1246238373603","0.9488177578049574"
"595.4255243416773","0.9644908157407939"
"598.5626718973762","0.9758728539088027"
"600.2190837904222","0.973179758262614"
"615.1027507068302","0.9496316870580442"
"618.8480783780328","0.9669161962586886"
"640.6182465354025","0.9510489552568523"
"643.6090849858613","0.965632378098407"
"665.0791609647341","0.9506535419295824"
"665.149262453946","0.9672098111553057"
"687.2372259517194","0.9566220329527928"
"693.3240218191454","0.968856785965222"
"715.8480483545333","0.9383718862630671"
