"Event","Time","TotalJobs"
"Service","3658.2154750959676","5"
"Service","3667.449151276387","5"
"Service","3673.9395100019133","6"
"Service","3676.3705760362113","5"
"Service","3693.026815455788","4"
"Service","3695.2568107792226","4"
"Service","3703.8269066798002","3"
"Service","3705.596057585557","2"
"Service","3709.137440263335","1"
"Service","3725.0852733204015","2"
"Service","3749.034440073376","4"
"Service","3749.2360158401098","3"
"Service","3758.806139806029","5"
"Service","3761.3024305424947","4"
"Service","3782.2680206191008","6"
"Service","3784.877433820608","6"
"Service","3793.457669968683","7"
"Service","3797.758323101931","6"
"Service","3809.646027525387","9"
"Service","3823.014838451146","11"
"Service","3833.9774275305567","11"
"Service","3847.4614150163466","10"
"Service","3856.1285885002776","10"
"Service","3870.1361179380146","11"
"Service","3877.3212491018808","11"
"Service","3882.386423366939","11"
"Service","3892.175011071879","11"
"Service","3900.8494535250725","13"
"Service","3905.1694955244734","13"
"Service","3917.4709712189965","13"
"Service","3922.195499711714","12"
"Service","3928.8757150838146","11"
"Service","3946.329436447569","12"
"Service","3948.5706623259407","11"
"Service","3950.6855353293618","10"
"Service","3975.112040620457","10"
"Service","3976.437682439356","9"
"Service","3985.2936439251425","8"
"Service","4000.196143034695","7"
"Service","4002.6106507710265","7"
"Service","4005.5487925155803","6"
"Service","4013.45879567074","7"
"Service","4030.6375516279963","7"
"Service","4035.590460021165","7"
"Service","4035.984244420481","6"
"Service","4050.9971009187234","6"
"Service","4057.467895135938","7"
"Service","4059.8649116769984","6"
"Service","4072.451221841002","6"
"Service","4081.1637059069517","5"
"Service","4082.7887917898197","5"
"Service","4095.015352086507","6"
"Service","4109.756855460287","6"
"Service","4120.552417129697","6"
"Service","4127.6756699155285","5"
"Service","4128.251951350618","4"
"Service","4147.9200057071175","5"
"Service","4154.200327430881","4"
"Service","4163.336838379232","4"
"Service","4171.589908990727","4"
"Service","4182.247916900818","6"
"Service","4195.128888237819","6"
"Service","4195.678505787711","5"
"Service","4215.89562917002","7"
"Service","4222.518435110924","6"
"Service","4226.305217771312","6"
"Service","4239.84170266852","5"
"Service","4251.880473148149","7"
"Service","4255.782242572948","8"
"Service","4264.911625083846","6"
"Service","4266.554450782754","5"
"Service","4291.341656843055","5"
"Service","4294.891692052738","4"
"Service","4296.578933901335","3"
"Service","4306.677444468299","2"
"Service","4312.732555873575","1"
"Service","4316.4952109574115","0"
"Service","4344.840646811182","4"
"Service","4352.031559303163","4"
"Service","4357.906514252107","4"
"Service","4362.303096815049","3"
"Service","4369.938274045682","4"
"Service","4376.373754537686","4"
"Service","4379.922001387486","3"
"Service","4384.1322007882545","3"
"Service","4395.758361581634","3"
"Service","4398.032142529757","2"
"Service","4407.6177529954","1"
"Service","4411.58368391532","1"
"Service","4430.1785903311475","1"
"Service","4455.924400328408","2"
"Service","4465.363703733018","2"
"Service","4474.239870955141","1"
"Service","4487.437722549691","4"
"Service","4507.435317365208","6"
"Service","4509.449993688432","6"
"Service","4513.480660399904","5"
"Service","4526.787382223511","6"
"Service","4538.478195225414","5"
"Service","4539.023319294639","4"
"Service","4551.542254628697","4"
"Service","4568.824367660918","6"
"Service","4569.463463238858","5"
"Service","4569.5776518596585","4"
"Service","4591.156675660429","5"
"Service","4595.015911793718","4"
"Service","4604.048998946365","4"
"Service","4623.3125707307","5"
"Service","4630.9690761682905","5"
"Service","4641.031452149153","6"
"Service","4653.682730256524","7"
"Service","4662.416562635068","7"
"Service","4670.312270393781","7"
"Service","4670.572252215795","6"
"Service","4691.72140436835","8"
"Service","4692.7596532931775","7"
"Service","4700.900042036408","9"
"Service","4715.579135172696","12"
"Service","4719.453560815869","11"
"Service","4733.73939610342","13"
"Service","4736.691990891923","12"
"Service","4740.222126404226","11"
"Service","4757.9583029763735","14"
"Service","4766.627429241199","13"
"Service","4772.069357114791","13"
"Service","4779.954881340616","13"
"Service","4793.702991749255","13"
"Service","4794.66687602028","12"
"Service","4797.591812014255","12"
"Service","4817.023065471482","14"
"Service","4831.304829209361","15"
"Service","4836.495735370623","14"
"Service","4854.179213236412","15"
"Service","4854.676999054129","14"
"Service","4855.53435999275","14"
"Service","4878.040663311468","17"
"Service","4886.51334102443","18"
"Service","4890.523425881597","17"
"Service","4905.910386629007","18"
"Service","4909.348667434663","19"
"Service","4924.373092876352","21"
"Service","4933.335682724879","21"
"Service","4936.06960756632","21"
"Service","4941.47412646135","20"
"Service","4959.196726011722","19"
"Service","4963.446923575454","19"
"Service","4975.603805763035","19"
"Service","4986.906474675067","19"
"Service","4993.486400890083","19"
"Service","5005.718921609545","18"
"Service","5015.823954843976","18"
"Service","5029.780370204863","17"
"Service","5033.140852553853","17"
"Service","5047.549470437939","18"
"Service","5054.778029031222","17"
"Service","5064.7000375757525","20"
"Service","5075.166307983424","19"
"Service","5082.540534344422","19"
"Service","5092.914501930365","18"
"Service","5107.182786874846","17"
"Service","5109.165739501848","16"
"Service","5117.669430770591","16"
"Service","5131.439165210882","16"
"Service","5134.853768083112","15"
"Service","5136.451976897308","15"
"Service","5155.546239830225","16"
"Service","5160.358301887643","15"
"Service","5171.748608611567","16"
"Service","5181.105523262065","15"
"Service","5183.068227282038","14"
"Service","5197.616731819682","14"
"Service","5201.16909072813","13"
"Service","5217.647366606392","16"
"Service","5219.732540603309","16"
"Service","5225.151629162162","15"
"Service","5244.141779004055","16"
"Service","5245.514405117146","15"
"Service","5250.440466265727","15"
"Service","5269.777649668009","16"
"Service","5272.89210446838","15"
"Service","5280.666878096806","15"
"Service","5286.526786651166","16"
"Service","5288.149882226157","15"
"Service","5299.529649608587","15"
"Service","5313.110572040564","15"
"Service","5315.438979897322","14"
