"Time","Rho"
"4.460364810804865","0.0"
"8.954373417076255","0.16729287455227118"
"16.713641087276116","0.08962755996343254"
"16.81253439839698","0.4905701545257639"
"19.32083279531778","0.5395945740145749"
"23.345601230411972","0.7054095813712354"
"31.777582251313067","0.5182335981562673"
"36.01385812623486","0.4964839558827157"
"36.96281527437871","0.48373757833067305"
"37.44921554234293","0.4774546673453051"
"49.88495624848484","0.3584307593665586"
"50.4756238262254","0.45234887965448106"
"52.38719286028691","0.5199641401703881"
"62.14778735411055","0.49065291762899305"
"63.69623323788122","0.47872521873626084"
"64.7418236641112","0.4709937327017864"
"84.56506194879914","0.36058618638443024"
"92.79385375467862","0.36226071068354604"
"93.93278460506215","0.42788279807016444"
"101.12912289555493","0.3974347008709465"
"103.35625214434918","0.5049401545339595"
"112.52381965198208","0.5094376687980331"
"115.13837396840995","0.49786939307900746"
"118.76170345816169","0.5527798040335533"
"126.999903740947","0.5169222119900486"
"133.04698638666713","0.5331340503983509"
"137.1186205630024","0.5173030362643327"
"140.1139703580225","0.5140251217004757"
"140.38928632180617","0.5130170724005769"
"141.37785196511356","0.5094298694182421"
"142.84832648492056","0.5175638613270966"
"142.99719699610216","0.5170250396003534"
"145.9421075888963","0.5485196344334526"
"147.11094428840323","0.5686213895524419"
"156.73706175850037","0.5336991048647565"
"161.35413718648147","0.5184275471224303"
"162.3378653391665","0.5152860017277913"
"166.68562637707402","0.5498504868701672"
"170.11162165214978","0.5835640843445091"
"173.69264763046783","0.6013498524924701"
"174.51754398211054","0.5985074374087879"
"179.4323499179754","0.5821138054501102"
"185.64866756958594","0.5626221259705935"
"186.34309511331426","0.5767427835408844"
"186.502390157477","0.581057060259486"
"187.17455898837818","0.578970406779481"
"189.03258067429817","0.5732796440153853"
"189.54220610138418","0.6132695405901792"
"192.45491991972327","0.6142937754040382"
"194.71462958259062","0.6071647497982299"
"195.4923991843552","0.6570730392638465"
"196.70321937635072","0.6785439480172264"
"202.27094209264868","0.6598663044847631"
"208.6209315213143","0.63978133972473"
"210.5493817192018","0.6339214961045653"
"212.64837398021922","0.6446466481885912"
"221.38322911652605","0.6466530601704865"
"224.27175889677642","0.6853914744980039"
"225.4014061800209","0.6819564887530293"
"226.23846137019623","0.6927879395389699"
"230.8736171287887","0.6788791177022758"
"234.46538411582904","0.68844615481366"
"235.5427340917915","0.6852972678348289"
"236.4956008476367","0.6932477740804794"
"242.45410361910857","0.6762106576880732"
"243.14250429978955","0.6742961266258192"
"243.14250429978955","0.6876485127779064"
"244.9181610317643","0.6826630608791875"
"252.88210212197845","0.661164155437929"
"253.05065593621674","0.660723762427192"
"254.54126239638458","0.6568545307773282"
"265.615516272747","0.6433660270741008"
"284.0669093782378","0.601576578587316"
"285.52146066505213","0.6017524805341041"
"286.8426526800847","0.6339189298453463"
"295.8506506634572","0.6146175004624368"
"298.1269938223239","0.6184270866605125"
"300.1871025780754","0.6254205830292814"
"301.230194553195","0.6232548931249206"
"302.81295711536865","0.6199972237011059"
"303.45511313376744","0.6186852176370832"
"305.86097149668626","0.6258877166189062"
"308.2471472258866","0.6210426496262628"
"313.92862442418533","0.6158356892120774"
"314.5294101557196","0.6323186469750104"
"315.19697756769307","0.6535456658953886"
"315.58668132518386","0.6527386318322851"
"319.42606875256405","0.6488994940559458"
"326.1583507137547","0.6355054652079997"
"330.5917052577206","0.6349425298506713"
"334.05230856025275","0.6283648647383135"
"334.6238875080081","0.6272915399052651"
"335.8678327432571","0.6346217905686267"
"344.35082268584387","0.6189880533678549"
"354.64915560995445","0.6010138246158765"
"371.62213531521917","0.6022202018431853"
"372.1859588157865","0.6195793361441784"
"386.59709139694536","0.6119143377810189"
"389.391879589022","0.607522435804024"
"390.0826804706677","0.6343113655551972"
"392.0232511542471","0.6311714343479707"
"422.00060326467496","0.5863353649605866"
