"Time","Rho"
"5.793072126775396","0.0"
"7.497331882837461","0.5777866804514031"
"8.421335445726132","0.5143909215759316"
"10.12493062760252","0.42784080801676205"
"13.595088839972597","0.5738849377914714"
"18.131997761982102","0.6824878979706763"
"18.16794116535957","0.6811376658451027"
"20.892536642723304","0.7715753159807291"
"21.91323768852359","0.7356359562599303"
"24.145495927041814","0.8482517409729806"
"26.274531083544627","0.7795175826980404"
"26.558099101929002","0.9054862973762876"
"27.132511212186436","0.886316590200363"
"29.841066947933598","0.8058691354138546"
"32.96055242560565","0.8242422623270416"
"40.76161707323902","1.0014228132763152"
"42.15818969461172","0.9682487208029262"
"46.6126853699503","0.8757189790547876"
"49.33926270087344","0.8825869741528821"
"51.81943308413718","0.944608730506816"
"54.74216102796512","0.8941753117160283"
"62.782258826251805","0.9320592697885841"
"64.30985844404954","0.9099193767963982"
"66.44701557854637","0.9173908293632113"
"66.75095485708827","0.9132136440717862"
"73.39974535742051","0.9210750378142867"
"75.60427418841988","0.8942176081494644"
"77.91657020332184","0.8973568659797887"
"79.05618143371191","0.8844212808858428"
"79.83550070182832","0.9077980400765624"
"81.02105201469479","0.8945145645912629"
"81.61172325381563","0.8880404453690095"
"81.87535126515102","1.1231739878643607"
"87.0313575948083","1.0566336930697349"
"101.09747697643986","0.9096197802216743"
"103.45360095417911","1.0449389487981686"
"104.74324495805884","1.0320732098163607"
"117.23990921860998","0.9220639776244857"
"125.0857417156019","0.9269524083013438"
"127.40253657217832","0.9282807671337981"
"130.07787993384056","0.9297558340218016"
"133.40881247041057","0.9384310096693562"
"134.33217877356202","0.9319804660983945"
"134.92751838153936","0.9767967405135989"
"139.1809248230264","0.9469455697916989"
"140.93397234884117","0.9351667164709705"
"140.93742969257883","0.9969332655225842"
"144.75292236160536","0.9706554432579125"
"149.64242420594707","0.9389396941632699"
"153.39906355271862","0.9666052484276962"
"154.890825344611","0.95729582177677"
"157.41355212211636","0.9419540943903199"
"162.28982184221485","0.9436981809182808"
"166.98891729785257","0.9513440526853665"
"168.0011255238454","0.9456121965869334"
"169.54789396314249","0.9899776528292502"
"176.98583829593923","0.9483732016293506"
"178.42533655101238","0.9487897158285451"
"178.8593033511764","1.0018981005223286"
"181.37335961282088","0.9880105693075747"
"188.33600847645545","0.9514845182178367"
"188.54205510402184","0.9992038955907707"
"191.67225329901012","0.9828859039327699"
"192.84337704341047","0.9769169096236059"
"197.5291681307932","0.9537424661146011"
"203.93409154553112","0.9693559611442936"
"206.82193950837149","0.9558208756291303"
"207.52830379481813","0.9765642000660755"
"210.55153626327413","0.962542072041895"
"211.8019241746209","0.9568596356063714"
"214.88000983125312","0.9871246640507457"
"221.2505697040615","0.9587019721558842"
"226.66784499170225","0.9847581850313789"
"232.35022782716746","0.9606748300889918"
"233.51993052277965","0.9769855381273241"
"237.28280717341804","0.9614923124982802"
"240.10041314654254","0.9619442046416303"
"245.82474498689595","0.9628303806899021"
"248.2163428318363","0.9631885149707682"
"254.1164267840617","0.9640432052984546"
"257.6887577888446","0.9645416731930073"
"259.96934147668264","0.9648527317249662"
"263.0186112358406","0.9536668455130899"
"268.88465421898263","0.9546776591519501"
"278.76761888217106","0.9208321013071483"
"281.7778623108683","0.9216778549261498"
"283.8132789799653","0.9150678806635055"
"289.6666282142147","0.916784120324064"
"292.3571986307638","0.9083469337452542"
"296.21892959936525","0.9129577221451096"
"297.23079291945635","0.9098497385383004"
"300.48069647891657","0.9108247750682468"
"309.4275542018557","0.8844889831763987"
"313.942653429835","0.8861502537848538"
"320.64447540295214","0.8676287394664318"
"323.6480254418365","0.8692514991045501"
"323.7756446897574","0.8689088753637306"
"324.28179930690044","0.8874493035635467"
"329.1020501774295","0.8744511217663007"
"330.22777034545607","0.8714701875380981"
"332.6978729613713","0.8741935324699692"
"333.2864422015597","0.8726497450305981"
"337.24879253068696","0.8741459885631722"
"343.6792881738618","0.8829545812537011"
"345.89731536733564","0.8772927354260073"
"349.94318110995806","0.8979753891436969"
"352.9516353153853","0.8903213154249974"
"354.9345220955573","0.8853474223361016"
"356.6844776276113","0.8810037552670673"
"358.9126989343604","0.8883609984118049"
"358.91493845482955","0.8883554553083373"
"361.2881569602174","0.8825200533852896"
"361.4167451796347","0.8989976342885481"
"365.23895889176873","0.8895896535644217"
"365.59510639160925","0.8887230524380335"
"367.35691230097206","0.884460828227347"
"373.47110444398464","0.8863523499216805"
"375.4941009288752","0.8972496857723248"
"378.7911890941737","0.8894398121389065"
"379.35607746000835","0.8881153725639523"
"384.5056977886948","0.8896138246160954"
"386.2777843885737","0.8965997259640438"
"387.31480092487755","0.8941991238180634"
"388.78066902100664","0.8908276136797323"
"393.1382752435637","0.8920376975100739"
"400.0533015626474","0.8939038542453653"
"406.4649054238259","0.8955774217507008"
"411.19388538910755","0.8967783449599472"
"418.7769665059867","0.8986474501061015"
"425.92210386416036","0.9003477091065689"
