"Time","Rho"
"10.400258248092143","0.0"
"19.34791239527072","0.15415365345161963"
"23.99183700277384","0.12431525697878107"
"26.480871718790667","0.20299737366409124"
"30.047407583179638","0.2703904729326434"
"31.170825089345907","0.3313495641909987"
"34.727827725487536","0.29741103850409684"
"36.65912726921796","0.28174264032469826"
"54.51695503743427","0.18945370851575538"
"61.803714196807874","0.20641735200566189"
"62.520577946298864","0.20405056139400313"
"70.73704870279099","0.21906741796969784"
"72.08827536238329","0.214961206052147"
"74.52937177542202","0.24306954382008408"
"79.94718871597958","0.24960732052219126"
"80.04812125550707","0.24929259107757953"
"87.53198896725752","0.2279784087408571"
"91.5425107696634","0.23259405909298808"
"94.29122533409702","0.2258136330717511"
"100.05504052096394","0.23200746076926956"
"101.37951878638822","0.2289763866146107"
"110.32167800855865","0.2374350726167035"
"124.38733418008931","0.21058603596435635"
"127.73006385274034","0.2229629037521049"
"131.24182509175947","0.23147732745035132"
"133.4313868194349","0.22767886661522752"
"137.24431323811578","0.2213534842003922"
"141.85626818468864","0.23539236672569144"
"146.28144058087975","0.25084203180693054"
"151.7612213889418","0.24178464982772177"
"163.53726431709353","0.22437414447513973"
"165.998340462261","0.23702613047115773"
"170.37213178924057","0.23949852782969597"
"171.49449591744622","0.23793110401847634"
"174.7067923193669","0.2335563157277818"
"181.81438208034683","0.23745685484135387"
"182.4779202355362","0.23659339868624685"
"186.2353066617721","0.23854517315819515"
"193.10503643570038","0.23005890626055578"
"201.12945361102425","0.23417922315843406"
"201.49416603773855","0.23375534948286475"
"205.38499370099487","0.23611421641530056"
"205.6760989885242","0.2425554567404668"
"206.82449195606802","0.2412086675951111"
"209.5656235397562","0.2492488459827987"
"211.27089511133386","0.2472370356429077"
"213.86288103864078","0.2546555052242089"
"217.62542283480406","0.2502527476348234"
"217.9530056952841","0.26030221294489264"
"224.44229187742394","0.2527761110702681"
"226.91819421238233","0.2500180732417332"
"235.18565928875756","0.2529468487683511"
"241.34682440807234","0.24648955518060905"
"249.2815784530753","0.24925383493307532"
"258.4692445136206","0.24039374403914812"
"264.9365753037338","0.24266247974230146"
"274.4374892126945","0.23426160369733914"
"277.38692372238245","0.2436041392046645"
"283.74832970510204","0.24561579450832025"
"284.2847985398462","0.24515229726980656"
"285.96362883737856","0.2437130614276839"
"289.50687771764365","0.2451412571682832"
"289.794654402299","0.2537743639465361"
"293.6956748442308","0.2504035993551994"
"297.22400011808986","0.2573633094333225"
"299.5957587964562","0.255325885188421"
"302.55196949628726","0.2634549817408823"
"309.2385726541877","0.25775834791621655"
"313.5265863084135","0.2542330605446755"
"317.9900298739622","0.2553433456808215"
"319.8275591214769","0.2538763024180846"
"323.47709135883343","0.2604248577129976"
"328.9620712296068","0.2626285973178575"
"329.93720690064407","0.2618523935187017"
"341.8905584700237","0.25269737697475403"
"345.53057039571075","0.2562628775844482"
"348.34599124559924","0.25998765944523106"
"351.5875724299259","0.25759061480798706"
"352.8725632565765","0.2566525946513481"
"356.1224668160367","0.2610738638777708"
"360.09839170939733","0.26602158701792494"
"360.637566044016","0.26562386912694663"
"364.5814984754078","0.27053700116099527"
"367.9304358553802","0.2680745479699529"
"369.15408493756354","0.273633397121677"
"371.8927861845075","0.27161829988467157"
"375.0624224711527","0.27213985095918763"
"375.07073899485266","0.27213381674407855"
"375.58189988649667","0.2717634470205763"
"381.24900184048084","0.27267865682137626"
"383.2116296947172","0.27128212632578635"
"388.27540379984686","0.2742229597347881"
"390.758323752301","0.28038848894482093"
"397.5457203517613","0.27560134678993126"
"417.167100427408","0.262638486657421"
"423.2049584739951","0.26364708884959176"
"424.85412583826604","0.2626236830541134"
"431.55408748134846","0.2646740461497866"
"432.787359371625","0.2674652011422803"
"436.1572624613502","0.2653986717380996"
"438.2510952595448","0.2641306761768942"
"444.91888215985796","0.2651677833650957"
"445.16612157862846","0.2650205126599411"
"449.7722931463245","0.2657201123842676"
"468.9918662055359","0.2548307399211786"
"478.7588207535425","0.2564322378540007"
"479.7207176016349","0.2559180608499843"
"485.06268321762724","0.2567706305034886"
"490.3942631885156","0.25397901311831844"
"494.225153539981","0.2545941127292576"
"514.3210519517828","0.24464644014958337"
"516.1805794814757","0.24684863337663002"
"519.0960204514827","0.24903257407568588"
"521.2892194692063","0.24798482941409455"
"521.740622116231","0.2515498446930082"
"527.2050823628874","0.24894254030167567"
"539.2494658150398","0.24338229480673682"
"545.6868304512042","0.24522028570207852"
"546.9585898262437","0.2496698575902413"
"553.9236087389187","0.24653051625759823"
"563.1712330588822","0.24248233079653692"
"568.6306775808288","0.2438346090831381"
"569.4495303116537","0.246129064854813"
"572.5819726618183","0.24478255877678634"
"573.1494017718843","0.24774535531757094"
"577.3053456680627","0.24596186967177786"
"578.093038105045","0.24958194321755078"
"581.9496914134414","0.24792793249939385"
"584.1647905243609","0.2524216862058466"
"585.105983809069","0.252015644219359"
"591.4725243197902","0.254515833842162"
"594.3557676362755","0.2532811674742667"
"604.7183100157379","0.24894090393601948"
"608.860212201736","0.24951500153805922"
"615.2915193063046","0.24690695713676894"
"618.297432989281","0.24890730517599272"
"621.2284924821546","0.24956397802509211"
"621.7099510006259","0.24937071313857972"
"623.6449284514053","0.24859699289362217"
"628.7668829744375","0.24928725775001412"
"632.1828377368175","0.24794025187690258"
"641.4878223305354","0.2491789056435095"
"641.5986090057777","0.24913587920593738"
"649.6225162747636","0.2501758563423167"
"657.0891744388424","0.2473330495013593"
"659.4890244954146","0.24959357023232237"
"661.9518971655459","0.2526238305741996"
"663.3422269724999","0.2552410867825937"
