"Time","Risposta"
"18.112237067805438","NaN"
"21.582395280175515","Infinity"
"27.059891214984013","Infinity"
"28.644282321579315","16.009541188582375"
"28.761383366747584","16.243743278918913"
"34.39966347409794","10.941011693134636"
"36.89123832827619","13.432586547312882"
"37.51914895176999","9.16436123937319"
"41.01138316013627","11.49251737828404"
"42.14751527080391","8.90342106137994"
"44.805908111143594","10.232617481549783"
"49.33494577946491","9.09190151890409"
"50.36398602729602","9.503517618036534"
"54.73784410655659","8.648574361573873"
"57.193859133061196","9.467246037075409"
"60.25659358664163","8.55231581086184"
"97.4979595957604","7.483276334504111"
"101.50848139816628","7.984591559804845"
"109.16081682430459","7.097414719826529"
"114.92463201117151","7.73783862947841"
"119.27118363966858","6.964054766530569"
"128.213342861839","7.858270688747612"
"129.0140605009807","7.143882444316011"
"135.86855141265085","7.767017981740571"
"148.27540050021796","7.11976648326219"
"153.97672346691252","7.594876730486736"
"156.5881311872144","7.010655443526218"
"160.67719099598295","7.325198505739184"
"165.2443154781993","8.027833041464776"
"165.62525852997837","8.115742976490715"
"170.58214420023612","8.244173573921056"
"173.20154707855198","7.86918886088071"
"174.83481354440175","7.377364557075666"
"179.11624840462508","7.644954235839624"
"179.2086048713813","7.656498794184152"
"186.223838165605","7.618777294186478"
"187.82470026173098","7.195511888953896"
"190.98737701143256","7.3712161528262055"
"191.5820866879669","7.437295005774465"
"199.01179418675642","7.4368956633015735"
"201.61449321159674","7.065050880136495"
"205.79642616238237","7.274147527675777"
"218.39275241567307","6.927759550167407"
"222.2835800789294","7.113037057941517"
"222.5733822544344","7.14063726513247"
"227.18274383738463","7.025579279578732"
"229.32196916150215","7.22005430904396"
"233.86485442133488","7.103655654730429"
"243.4479434862979","6.807670002449995"
"249.88216058836053","7.075762381702604"
"250.2648125289178","7.107650043415709"
"258.06449884794756","7.135331494440271"
"258.14962566473577","7.142141639783327"
"265.9992528929505","7.169352623953766"
"281.9159022947218","6.903821045288812"
"284.8653368044097","7.013059360462439"
"288.38323308483496","7.273644270123568"
"293.61778950273964","7.200819703972894"
"294.71264613156137","7.279023748888732"
"299.97919548545923","7.209628080095943"
"324.6789783566369","6.9693071440927445"
"328.5100039215573","7.097007996256759"
"332.39609414065944","6.8680722544420245"
"335.40633756935665","6.965176881174193"
"340.11321654110566","7.268846492254774"
"344.2626322214131","7.171364279381421"
"352.5397106549802","6.954050210309257"
"357.41330494367276","7.101734885724183"
"361.87674850922144","7.372246616969558"
"362.18252451271167","7.164409245984872"
"362.725684392998","6.959711838956732"
"369.74581669697045","7.16028704764166"
"371.8601965011279","7.281108750736371"
"376.2059322387811","7.199570611484059"
"377.46443217497927","7.00498762198449"
"381.6261326995382","7.1174660145401365"
"383.9198649505548","7.2414515416221175"
"385.58848302866545","7.094798029424447"
"387.6831347337533","7.205042856008019"
"392.8143114814863","7.1518668019496845"
"400.0647589909303","6.9730701319009425"
"404.6684383235364","7.088162115216096"
"408.52379065030135","7.280929731554343"
"413.18495721708393","7.217033068998934"
"417.3400266067391","7.045198948308483"
"423.2249996227628","7.1853173534519055"
"424.48032974621157","7.245094978378036"
"426.394635909408","7.121123145466836"
"428.3746199514493","6.959279437615317"
"434.04172190543346","7.088077209296776"
"437.0071974063182","6.930564382423514"
"441.44346714563096","7.029148154408242"
"444.553891463902","7.167389235220289"
"447.85507100680945","7.083341198430879"
"450.7137836975454","7.2076330545498335"
"453.89292905339653","7.121920550322201"
"455.01629596341155","6.973547205523822"
"459.9536068010709","7.076407847975059"
"462.9495294967705","7.201237960295874"
"464.55678178107263","7.08707498731641"
